apparatusId;apparatusVersion;apparatusSensorType;apparatusTubeType;temperature;value;hitsNumber;calibrationFunction;startTime;endTime;latitude;longitude;accuracy;altitude;altitudeAccuracy;endLatitude;endLongitude;endAccuracy;endAltitude;endAltitudeAccuracy;deviceUuid;devicePlatform;deviceVersion;deviceModel;reportUuid;manualReporting;organisationReporting;description;measurementHeight;userId;measurementEnvironment;rain;flightNumber;seatNumber;windowSeat;storm;flightId;refinedLatitude;refinedLongitude;refinedAltitude;refinedEndLatitude;refinedEndLongitude;refinedEndAltitude;departureTime;arrivalTime;airportOrigin;airportDestination;aircraftType;firstLatitude;firstLongitude;midLatitude;midLongitude;lastLatitude;lastLongitude;dateAndTimeOfCreation;qualification;qualificationVotesNumber;reliability;atypical
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.74371095728516;63;cps * 1.08;2023-06-11T12:25:11.677Z;2023-06-11T12:25:23.523Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;56d30cb5-25ac-437a-841d-c2ee4125ad36;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.876Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;7.40096941333779;82;cps * 1.08;2023-06-11T12:24:59.585Z;2023-06-11T12:25:11.551Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;cde3ef15-cfa5-4f5d-9700-a9a195757dc5;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.688Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.97475467583662;77;cps * 1.08;2023-06-11T12:24:47.707Z;2023-06-11T12:24:59.630Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;7e486888-d0d1-4e2e-b083-6c8b11c7d101;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.872Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.63580506691356;73;cps * 1.08;2023-06-11T12:24:35.668Z;2023-06-11T12:24:47.549Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;0b5383e3-4a53-4799-98ff-67b1b63634b4;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.871Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.07403676655754;67;cps * 1.08;2023-06-11T12:24:23.642Z;2023-06-11T12:24:35.555Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;6d37c9a3-1bae-4838-baab-b9ce19adb85f;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.686Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.59823249490143;61;cps * 1.08;2023-06-11T12:24:11.789Z;2023-06-11T12:24:23.557Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;1f618554-1043-4c74-8569-9f2dc99eb929;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.870Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.00084189257451;55;cps * 1.08;2023-06-11T12:23:59.702Z;2023-06-11T12:24:11.580Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;dbf93c14-26d2-42cf-86f3-06d7d6e119bf;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.685Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.10078434679936;56;cps * 1.08;2023-06-11T12:23:47.717Z;2023-06-11T12:23:59.574Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;d9b5ed73-79fc-4536-9459-55caa9fd2887;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.867Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.54545454545455;72;cps * 1.08;2023-06-11T12:23:35.699Z;2023-06-11T12:23:47.579Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;93a631c4-dfc1-4c71-a8e0-e6cd25850cb8;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.683Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;7.34943858455257;80;cps * 1.08;2023-06-11T12:23:23.832Z;2023-06-11T12:23:35.588Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;360f7a0a-31e6-4b7b-98a7-91bf0fcc2c15;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.682Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;7.01238786843229;76;cps * 1.08;2023-06-11T12:23:11.890Z;2023-06-11T12:23:23.595Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;338bd7d9-7505-4212-bfc0-7d25de9ff289;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.866Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.60944961045489;62;cps * 1.08;2023-06-11T12:22:47.846Z;2023-06-11T12:22:59.783Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;8f620ec6-0ceb-404a-9a05-52b580e51069;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.864Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.57737893667457;61;cps * 1.08;2023-06-11T12:22:35.815Z;2023-06-11T12:22:47.627Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;ce4d5379-7e45-4f53-a0ba-7f43e8288142;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.679Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.89074431484434;65;cps * 1.08;2023-06-11T12:22:23.707Z;2023-06-11T12:22:35.624Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;910f8c9a-52e8-4748-a97f-ec2eaff2cc1b;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.862Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.87431044725452;75;cps * 1.08;2023-06-11T12:22:11.850Z;2023-06-11T12:22:23.633Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;ad4a00fb-8fa9-4a27-a7af-1aa7fac987ae;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.860Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.34877864517754;59;cps * 1.08;2023-06-11T12:21:59.726Z;2023-06-11T12:22:11.639Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;d189f012-a415-4a0e-934d-1fe258771684;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.678Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.10787541149658;67;cps * 1.08;2023-06-11T12:21:47.801Z;2023-06-11T12:21:59.648Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;91d4ec79-b078-44ea-b0ef-f3a245db641e;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.858Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.65260315585183;73;cps * 1.08;2023-06-11T12:21:35.804Z;2023-06-11T12:21:47.655Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;875b640b-4b4c-470a-851b-378dcf4f7f34;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.856Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;7.17215870880968;79;cps * 1.08;2023-06-11T12:21:23.766Z;2023-06-11T12:21:35.662Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;2d026ee3-345d-47d3-a0fe-565bf838bb71;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.850Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.29680365296804;58;cps * 1.08;2023-06-11T12:21:11.844Z;2023-06-11T12:21:23.670Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;5d2f61d8-0db0-4786-805c-13926364160c;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.674Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.81531342027766;75;cps * 1.08;2023-06-11T12:20:59.793Z;2023-06-11T12:21:11.678Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;2ffe4d2d-e576-4c89-9bba-03fe6bbb19a4;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.849Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.52595744680851;71;cps * 1.08;2023-06-11T12:20:47.935Z;2023-06-11T12:20:59.685Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;b7518e58-32b5-4fa6-ba7d-14db434fcc40;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.673Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.13220338983051;67;cps * 1.08;2023-06-11T12:20:35.893Z;2023-06-11T12:20:47.693Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;b7616358-569e-4a84-b341-861cb0a79ac8;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.848Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.94827732159485;76;cps * 1.08;2023-06-11T12:20:23.889Z;2023-06-11T12:20:35.702Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;d5d79cc6-bd9d-4879-b99a-694790da1ab2;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.847Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;7.18726307808946;79;cps * 1.08;2023-06-11T12:20:11.838Z;2023-06-11T12:20:23.709Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;1df2fb6d-6bfa-4dcd-a86e-8cf347ef8435;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.846Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;7.34385493619879;81;cps * 1.08;2023-06-11T12:19:59.806Z;2023-06-11T12:20:11.718Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;d16c1c40-d6b1-4b86-a25c-03b4e7364c37;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.845Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.97491576188693;69;cps * 1.08;2023-06-11T12:19:49.043Z;2023-06-11T12:19:59.727Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;c1c9a07e-11eb-482b-8112-ad6a1869ea02;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.844Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;4.45538105232684;57;cps * 1.08;2023-06-11T12:19:35.916Z;2023-06-11T12:19:49.733Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;994cb66d-2af0-4796-9e02-c0e5b93a06a6;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.670Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.84821050850326;64;cps * 1.08;2023-06-11T12:19:23.919Z;2023-06-11T12:19:35.738Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;4be5b4bf-3b8d-47d2-a030-9c84e1c48411;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.843Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.69097399286079;62;cps * 1.08;2023-06-11T12:19:11.979Z;2023-06-11T12:19:23.745Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;bb3b4879-e7b8-470c-9125-1df8bac76bc2;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.842Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.06787330316742;56;cps * 1.08;2023-06-11T12:18:59.820Z;2023-06-11T12:19:11.754Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;d9b7445f-df39-43cd-bb89-fd658c508b1d;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.841Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.70661746204814;63;cps * 1.08;2023-06-11T12:18:47.843Z;2023-06-11T12:18:59.766Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;d2a6dff9-6c65-4c5e-963d-52dbcdaa6ceb;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.669Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;7.68755268333802;76;cps * 1.08;2023-06-11T12:18:37.092Z;2023-06-11T12:18:47.769Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;095518c1-453e-4887-a110-d803a2491c7d;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.840Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.12315200229654;79;cps * 1.08;2023-06-11T12:18:23.842Z;2023-06-11T12:18:37.776Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;c669df48-ba08-40da-8a6e-6593f9d6cd73;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.668Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.44034925698934;60;cps * 1.08;2023-06-11T12:18:11.873Z;2023-06-11T12:18:23.784Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;f6728366-a147-41a3-b289-f40e8a0b701d;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.839Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.65260315585183;73;cps * 1.08;2023-06-11T12:17:59.952Z;2023-06-11T12:18:11.803Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;fbbd3d4b-98b2-4888-8492-a50850d058f9;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.666Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;6.86906377204885;75;cps * 1.08;2023-06-11T12:17:48.010Z;2023-06-11T12:17:59.802Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;3f0ffd32-a6d5-428f-af1a-699a1283619e;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.838Z;plane;0;85;1
3E6A9F28-C07C-EDAE-D67B-F40EA4D87DA8;AtomTag v.1.0.3;geiger;SBM-20;15;5.69610715780661;63;cps * 1.08;2023-06-11T12:17:35.879Z;2023-06-11T12:17:47.824Z;48.7325306470653;2.36197325720966;117.182;86;;48.7325306470653;2.36197325720966;117.182;86;;CB9BC8B8-9D97-4642-87C3-A83B97791E5E;iOS;15.7.6;iPhone9,3;e2c4d97e-5262-4cd2-b24b-bf24537a6cc0;0;OpenRadiation app 2.3.4;;;IC85;plane;;TO7616;7D;0;0;321;;;;;;;;;;;;48.7262325845473;2.36525613935733;48.7262325845473;2.36525613935733;48.7325306470653;2.36197325720966;2023-06-11T13:22:19.837Z;plane;0;85;1
